customer_id,customer_name,segment,region,state,city,analysis_date,first_order_date,last_order_date,days_since_last_order,expected_reorder_days,inactivity_ratio,total_orders,lifetime_sales,lifetime_profit,avg_order_value,profit_margin_pct,customer_segment,orders_last_90_days,sales_last_90_days,sales_previous_90_days,sales_change_pct,behavior_trend,churn_risk_score,churn_risk_band,inactivity_status,churn_flag,declining_behavior_flag,recommended_retention_action,retention_priority_score,retention_priority_rank,priority_group
GM-14440,Gary McGarr,Consumer,East,New York,New York City,2017-12-30,2014-03-21,2017-10-08,83,195.0,0.43,7,3582.82,347.27,511.83,9.69,Loyal Customer,1,145.76,60.12,142.45,Growing,20,Low Risk,At Risk,0,0,Light-touch nurture,42.38,369,Long Tail
AJ-10780,Anthony Jacobs,Corporate,West,Arizona,Scottsdale,2017-12-30,2014-01-10,2017-10-16,75,147.0,0.51,7,4867.34,150.71,695.33,3.1,Loyal Customer,1,307.78,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,42.29,370,Long Tail
MH-17440,Mark Haberlin,Corporate,East,New York,New York City,2017-12-30,2014-02-04,2016-12-19,376,197.0,1.91,4,400.02,61.43,100.0,15.36,Repeat Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,42.28,371,Long Tail
PG-18820,Patrick Gardner,Consumer,West,California,San Francisco,2017-12-30,2014-05-09,2017-11-24,36,78.0,0.46,13,3086.91,137.46,237.45,4.45,Loyal Customer,2,62.94,304.05,-79.3,Sharp Decline,30,Low Risk,Watch,0,1,Light-touch nurture,42.05,372,Long Tail
JD-16060,Julia Dunbar,Consumer,Central,Minnesota,Rochester,2017-12-30,2014-09-24,2017-03-05,300,268.0,1.12,3,695.44,111.11,231.81,15.98,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,42.02,373,Long Tail
DW-13585,Dorothy Wardle,Corporate,East,New Jersey,Westfield,2017-12-30,2014-08-24,2017-05-02,242,164.0,1.48,7,1204.85,-266.9,172.12,-22.15,Loyal Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,42.0,374,Long Tail
DK-13375,Dennis Kane,Consumer,Central,Texas,Abilene,2017-12-30,2014-09-07,2017-12-11,19,81.0,0.23,8,3318.49,377.08,414.81,11.36,Loyal Customer,2,222.42,297.99,-25.36,Declining,20,Low Risk,Active,0,1,Light-touch nurture,41.96,375,Long Tail
RP-19390,Resi Pölking,Consumer,East,New York,New York City,2017-12-30,2014-05-24,2017-11-27,33,80.0,0.41,12,5153.08,465.25,429.42,9.03,Loyal Customer,1,114.41,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,41.86,376,Long Tail
SL-20155,Sara Luxemburg,Home Office,Central,Oklahoma,Muskogee,2017-12-30,2014-09-21,2017-10-21,70,211.0,0.33,7,3053.01,527.97,436.14,17.29,Loyal Customer,1,1702.03,2.22,76568.02,Growing,20,Low Risk,At Risk,0,0,Light-touch nurture,41.66,377,Long Tail
PA-19060,Pete Armstrong,Home Office,Central,Texas,Dallas,2017-12-30,2014-05-17,2017-09-18,103,305.0,0.34,6,729.41,225.86,121.57,30.96,Loyal Customer,0,0.0,114.85,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,41.6,378,Long Tail
CR-12625,Corey Roper,Home Office,South,Georgia,Columbus,2017-12-30,2014-06-01,2016-09-16,470,419.0,1.12,3,475.9,144.76,158.63,30.42,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,41.59,379,Long Tail
CM-12655,Corinna Mitchell,Home Office,West,Washington,Seattle,2017-12-30,2015-03-19,2017-12-03,27,165.0,0.16,6,6339.56,1572.46,1056.59,24.8,Loyal Customer,2,2226.85,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,41.56,380,Long Tail
AD-10180,Alan Dominguez,Home Office,East,Connecticut,Fairfield,2017-12-30,2014-11-19,2017-12-01,29,151.0,0.19,8,6106.88,1869.93,763.36,30.62,Loyal Customer,2,1080.55,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,41.54,381,Long Tail
TH-21235,Tiffany House,Corporate,West,California,Los Angeles,2017-12-30,2014-11-04,2017-09-04,117,129.0,0.91,8,1022.2,92.73,127.78,9.07,Loyal Customer,0,0.0,54.32,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,41.5,382,Long Tail
JS-15595,Jill Stevenson,Corporate,Central,Illinois,Chicago,2017-12-30,2014-03-03,2017-09-02,119,274.0,0.43,4,1417.65,-175.55,354.41,-12.38,Repeat Customer,0,0.0,257.51,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,41.49,383,Long Tail
LC-16930,Linda Cazamias,Corporate,Central,Texas,San Angelo,2017-12-30,2014-02-20,2017-11-19,41,158.0,0.26,8,4492.95,288.27,561.62,6.42,Loyal Customer,1,305.31,147.17,107.45,Growing,15,Healthy,Watch,0,0,Maintain relationship,41.45,384,Long Tail
RM-19675,Robert Marley,Home Office,West,California,Los Angeles,2017-12-30,2014-11-14,2017-12-24,6,170.0,0.04,5,5979.1,1902.54,1195.82,31.82,Repeat Customer,1,2970.43,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,41.37,385,Long Tail
MG-17890,Michael Granlund,Home Office,East,New Hampshire,Concord,2017-12-30,2014-12-29,2017-09-22,99,125.0,0.79,9,776.38,171.74,86.26,22.12,Loyal Customer,0,0.0,73.61,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,41.07,386,Long Tail
BB-11545,Brenda Bowman,Corporate,West,California,Oakland,2017-12-30,2015-06-05,2017-12-02,28,72.0,0.39,9,6765.73,1015.08,751.75,15.0,Loyal Customer,2,2537.07,2049.19,23.81,Growing,0,Healthy,Active,0,0,Maintain relationship,41.01,387,Long Tail
MH-18115,Mick Hernandez,Home Office,South,Alabama,Huntsville,2017-12-30,2016-08-23,2017-12-25,5,35.0,0.14,9,5503.09,170.97,611.45,3.11,Loyal Customer,2,871.72,1169.69,-25.47,Declining,15,Healthy,Active,0,1,Maintain relationship,40.99,388,Long Tail
VG-21790,Vivek Gonzalez,Consumer,West,Washington,Seattle,2017-12-30,2014-08-08,2017-07-29,154,233.0,0.66,6,846.01,143.63,141.0,16.98,Loyal Customer,0,0.0,191.14,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,40.98,389,Long Tail
EM-13960,Eric Murdock,Consumer,West,California,San Francisco,2017-12-30,2015-10-01,2017-08-01,151,201.0,0.75,5,933.7,102.3,186.74,10.96,Repeat Customer,0,0.0,186.54,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,40.96,390,Long Tail
BF-11170,Ben Ferrer,Home Office,East,Massachusetts,Lawrence,2017-12-30,2014-04-13,2017-12-14,16,77.0,0.21,11,5907.97,1538.21,537.09,26.04,Loyal Customer,1,1843.4,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,40.95,391,Long Tail
AG-10495,Andrew Gjertsen,Corporate,East,Pennsylvania,Philadelphia,2017-12-30,2015-01-04,2017-10-13,78,76.0,1.03,8,2356.86,295.67,294.61,12.54,Loyal Customer,1,114.38,0.0,,New or Reactivated,30,Low Risk,At Risk,0,0,Light-touch nurture,40.92,392,Long Tail
Dl-13600,Dorris liebe,Corporate,East,Ohio,Cleveland,2017-12-30,2014-03-30,2017-09-02,119,376.0,0.32,5,755.6,175.24,151.12,23.19,Repeat Customer,0,0.0,15.07,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,40.92,392,Long Tail
BF-10975,Barbara Fisher,Corporate,East,Pennsylvania,Philadelphia,2017-12-30,2014-07-14,2017-09-30,91,147.0,0.62,7,599.8,227.44,85.69,37.92,Loyal Customer,0,0.0,20.66,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,40.92,392,Long Tail
ML-17395,Marina Lichtenstein,Corporate,East,Pennsylvania,Philadelphia,2017-12-30,2014-02-14,2017-10-22,69,106.0,0.65,9,2722.84,684.92,302.54,25.15,Loyal Customer,1,64.38,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,40.85,393,Long Tail
QJ-19255,Quincy Jones,Corporate,East,Vermont,Burlington,2017-12-30,2014-03-17,2017-12-05,25,170.0,0.15,9,6108.34,1203.68,678.7,19.71,Loyal Customer,1,205.03,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,40.74,394,Long Tail
TS-21340,Toby Swindell,Consumer,East,New York,New York City,2017-12-30,2014-01-19,2017-05-18,226,166.0,1.36,5,974.78,-184.98,194.96,-18.98,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,40.74,394,Long Tail
RB-19705,Roger Barcio,Home Office,West,Oregon,Portland,2017-12-30,2015-08-22,2017-11-06,54,202.0,0.27,4,2067.45,243.08,516.86,11.76,Repeat Customer,1,5.68,1770.19,-99.68,Sharp Decline,35,Low Risk,Watch,0,1,Light-touch nurture,40.68,395,Long Tail
AS-10630,Ann Steele,Home Office,Central,Texas,Pasadena,2017-12-30,2014-08-01,2017-09-29,92,158.0,0.58,7,833.4,136.49,119.06,16.38,Loyal Customer,0,0.0,372.45,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,40.67,396,Long Tail
KH-16690,Kristen Hastings,Corporate,West,California,San Francisco,2017-12-30,2014-03-21,2017-12-28,2,148.0,0.01,7,5990.8,1227.51,855.83,20.49,Loyal Customer,1,725.84,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,40.65,397,Long Tail
SC-20575,Sonia Cooley,Consumer,West,California,Los Angeles,2017-12-30,2014-06-16,2017-09-29,92,300.0,0.31,5,902.73,100.23,180.55,11.1,Repeat Customer,0,0.0,101.5,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,40.65,397,Long Tail
MM-18055,Michelle Moray,Consumer,West,Washington,Seattle,2017-12-30,2014-04-11,2017-10-30,61,108.0,0.56,8,2749.88,-520.34,343.74,-18.92,Loyal Customer,1,102.66,1495.02,-93.13,Sharp Decline,40,Medium Risk,At Risk,0,1,Monitor and re-engage,40.63,398,Long Tail
DA-13450,Dianna Arnett,Home Office,East,District of Columbia,Washington,2017-12-30,2014-04-25,2017-01-12,352,213.0,1.65,4,156.76,56.79,39.19,36.23,Repeat Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,40.59,399,Long Tail
AC-10450,Amy Cox,Consumer,South,Louisiana,Lafayette,2017-12-30,2014-10-31,2017-12-19,11,215.0,0.05,7,5527.85,1366.01,789.69,24.71,Loyal Customer,2,3459.6,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,40.46,400,Long Tail
SP-20920,Susan Pistek,Consumer,Central,Illinois,Chicago,2017-12-30,2014-11-22,2017-10-21,70,123.0,0.57,6,3990.69,14.69,665.11,0.37,Loyal Customer,1,23.99,0.0,,New or Reactivated,25,Low Risk,At Risk,0,0,Light-touch nurture,40.4,401,Long Tail
ML-17410,Maris LaWare,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2014-11-14,2017-11-06,54,117.0,0.46,6,2921.5,-76.18,486.92,-2.61,Loyal Customer,1,175.32,1298.9,-86.5,Sharp Decline,35,Low Risk,Watch,0,1,Light-touch nurture,40.38,402,Long Tail
TT-21265,Tim Taslimi,Corporate,Central,Indiana,Indianapolis,2017-12-30,2015-08-15,2016-11-19,406,347.0,1.17,3,439.5,93.92,146.5,21.37,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,40.23,403,Long Tail
TB-21175,Thomas Boland,Corporate,South,Kentucky,Henderson,2017-12-30,2014-12-08,2017-11-02,58,159.0,0.36,4,3589.3,829.16,897.32,23.1,Repeat Customer,1,3291.07,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,40.21,404,Long Tail
YC-21895,Yoseph Carroll,Corporate,Central,Nebraska,Fremont,2017-12-30,2014-11-17,2017-12-26,4,243.0,0.02,5,5454.35,1305.63,1090.87,23.94,Repeat Customer,1,750.68,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,40.2,405,Long Tail
NP-18325,Naresj Patel,Consumer,West,California,San Diego,2017-12-30,2014-05-13,2017-12-05,25,98.0,0.26,6,5529.62,1208.89,921.6,21.86,Loyal Customer,1,92.94,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,40.14,406,Long Tail
PM-19135,Peter McVee,Home Office,South,Florida,Jacksonville,2017-12-30,2015-12-19,2017-11-09,51,173.0,0.29,4,4115.66,526.75,1028.92,12.8,Repeat Customer,1,691.14,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,40.08,407,Long Tail
BP-11185,Ben Peterman,Corporate,West,California,Anaheim,2017-12-30,2015-03-24,2017-12-29,1,89.0,0.01,9,3675.86,363.6,408.43,9.89,Loyal Customer,3,578.84,1132.56,-48.89,Declining,15,Healthy,Active,0,1,Maintain relationship,40.07,408,Long Tail
BP-11095,Bart Pistole,Corporate,East,New York,New York City,2017-12-30,2014-06-07,2017-12-13,17,101.0,0.17,12,2442.04,433.98,203.5,17.77,Loyal Customer,2,383.95,829.83,-53.73,Sharp Decline,25,Low Risk,Active,0,1,Light-touch nurture,39.99,409,Long Tail
BH-11710,Brosina Hoffman,Consumer,South,Mississippi,Hattiesburg,2017-12-30,2014-06-09,2017-12-07,23,83.0,0.28,8,6255.35,802.79,781.92,12.83,Loyal Customer,1,372.64,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,39.95,410,Long Tail
PV-18985,Paul Van Hugh,Home Office,West,California,Los Angeles,2017-12-30,2014-07-12,2017-10-02,89,147.0,0.61,5,2876.05,434.53,575.21,15.11,Repeat Customer,1,1687.26,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,39.94,411,Long Tail
PW-19030,Pauline Webber,Corporate,East,New York,Watertown,2017-12-30,2014-05-16,2017-11-14,46,160.0,0.29,10,3454.92,803.82,345.49,23.27,Loyal Customer,1,96.36,13.76,600.29,Growing,10,Healthy,Watch,0,0,Maintain relationship,39.87,412,Long Tail
MR-17545,Mathew Reese,Home Office,East,New York,New York City,2017-12-30,2014-09-03,2017-08-27,125,327.0,0.38,4,639.18,162.94,159.79,25.49,Repeat Customer,0,0.0,501.58,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,39.82,413,Long Tail
MW-18220,Mitch Webber,Consumer,West,Washington,Seattle,2017-12-30,2014-08-25,2017-12-13,17,139.0,0.12,7,5341.9,1238.42,763.13,23.18,Loyal Customer,1,31.44,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,39.8,414,Long Tail
AS-10240,Alan Shonely,Consumer,East,Ohio,Cleveland,2017-12-30,2014-03-15,2017-06-21,192,149.0,1.29,7,584.61,33.72,83.52,5.77,Loyal Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,39.72,415,Long Tail
NF-18475,Neil Französisch,Home Office,Central,Illinois,Rockford,2017-12-30,2014-03-14,2016-07-23,525,431.0,1.22,4,377.16,85.93,94.29,22.78,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,39.7,416,Long Tail
BM-11575,Brendan Murry,Corporate,West,California,Los Angeles,2017-12-30,2015-09-15,2017-09-21,100,123.0,0.81,6,808.16,95.58,134.69,11.83,Loyal Customer,0,0.0,15.51,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,39.65,417,Long Tail
LR-16915,Lena Radford,Consumer,South,Tennessee,Nashville,2017-12-30,2014-08-08,2017-12-04,26,121.0,0.21,6,5142.89,535.48,857.15,10.41,Loyal Customer,1,649.0,0.0,,New or Reactivated,5,Healthy,Active,0,0,Maintain relationship,39.62,418,Long Tail
RA-19285,Ralph Arnett,Consumer,East,New York,New York City,2017-12-30,2014-12-13,2017-12-25,5,104.0,0.05,9,2617.91,546.09,290.88,20.86,Loyal Customer,2,308.5,711.39,-56.63,Sharp Decline,20,Low Risk,Active,0,1,Light-touch nurture,39.56,419,Long Tail
SM-20005,Sally Matthias,Consumer,Central,Texas,Houston,2017-12-30,2014-11-23,2016-11-04,421,214.0,1.97,4,244.49,-26.59,61.12,-10.88,Repeat Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,39.53,420,Long Tail
TT-21460,Tonja Turnell,Home Office,West,California,San Francisco,2017-12-30,2015-12-08,2017-12-18,12,86.0,0.14,7,5364.81,1124.5,766.4,20.96,Loyal Customer,2,3089.7,35.96,8492.05,Growing,0,Healthy,Active,0,0,Maintain relationship,39.5,421,Long Tail
WB-21850,William Brown,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2014-11-04,2017-12-10,20,47.0,0.43,11,6160.1,714.33,560.01,11.6,Loyal Customer,2,137.11,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,39.42,422,Long Tail
NP-18670,Nora Paige,Consumer,Central,Missouri,Saint Louis,2017-12-30,2015-02-27,2017-11-02,58,163.0,0.36,5,3908.4,514.6,781.68,13.17,Repeat Customer,2,2353.94,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,39.4,423,Long Tail
MC-17275,Marc Crier,Consumer,West,California,Camarillo,2017-12-30,2014-09-08,2017-10-15,76,142.0,0.54,8,2725.98,461.0,340.75,16.91,Loyal Customer,1,14.73,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,39.39,424,Long Tail
AH-10210,Alan Hwang,Consumer,West,Washington,Seattle,2017-12-30,2014-11-29,2017-12-24,6,140.0,0.04,9,4805.34,1308.55,533.93,27.23,Loyal Customer,3,1548.14,1577.94,-1.89,Stable,0,Healthy,Active,0,0,Maintain relationship,39.16,425,Long Tail
EB-13930,Eric Barreto,Consumer,Central,Illinois,Chicago,2017-12-30,2014-02-02,2017-07-22,161,317.0,0.51,5,944.6,0.6,188.92,0.06,Repeat Customer,0,0.0,526.34,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,39.08,426,Long Tail
AC-10660,Anna Chung,Consumer,Central,Texas,Huntsville,2017-12-30,2014-10-15,2017-03-23,282,267.0,1.06,5,657.32,-28.7,131.46,-4.37,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,39.03,427,Long Tail
LW-17215,Luke Weiss,Consumer,Central,Michigan,Grand Rapids,2017-12-30,2014-09-12,2017-12-09,21,127.0,0.17,7,5420.51,837.24,774.36,15.45,Loyal Customer,1,54.9,11.7,369.23,Growing,0,Healthy,Active,0,0,Maintain relationship,39.0,428,Long Tail
MG-17875,Michael Grace,Home Office,South,Florida,Fort Lauderdale,2017-12-30,2014-02-23,2017-09-05,116,323.0,0.36,5,1242.83,-470.77,248.57,-37.88,Repeat Customer,0,0.0,147.18,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,38.99,429,Long Tail
RH-19495,Rick Hansen,Consumer,West,Colorado,Denver,2017-12-30,2014-08-23,2017-11-28,32,256.0,0.13,5,3621.38,563.79,724.28,15.57,Repeat Customer,1,88.77,40.9,117.04,Growing,10,Healthy,Watch,0,0,Maintain relationship,38.83,430,Long Tail
LC-17140,Logan Currie,Consumer,Central,Texas,Dallas,2017-12-30,2014-09-09,2017-12-17,13,100.0,0.13,9,2633.58,231.13,292.62,8.78,Loyal Customer,2,94.75,1175.1,-91.94,Sharp Decline,25,Low Risk,Active,0,1,Light-touch nurture,38.79,431,Long Tail
KH-16510,Keith Herrera,Consumer,West,California,San Francisco,2017-12-30,2014-08-15,2017-12-08,22,83.0,0.27,7,5952.86,656.12,850.41,11.02,Loyal Customer,2,4021.24,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,38.72,432,Long Tail
RC-19960,Ryan Crowe,Consumer,South,Florida,Jacksonville,2017-12-30,2014-08-25,2017-09-11,110,167.0,0.66,6,885.75,10.56,147.63,1.19,Loyal Customer,0,0.0,34.5,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,38.72,432,Long Tail
JF-15415,Jennifer Ferguson,Consumer,East,New York,New York City,2017-12-30,2014-06-17,2017-12-28,2,149.0,0.01,6,2371.45,635.64,395.24,26.8,Loyal Customer,1,134.52,1820.21,-92.61,Sharp Decline,20,Low Risk,Active,0,1,Light-touch nurture,38.56,433,Long Tail
TR-21325,Toby Ritter,Consumer,East,New Jersey,Belleville,2017-12-30,2014-12-01,2017-06-20,193,233.0,0.83,5,675.94,220.36,135.19,32.6,Repeat Customer,0,0.0,0.0,,Stable,50,Medium Risk,Churned,1,0,Monitor and re-engage,38.55,434,Long Tail
AR-10345,Alex Russell,Corporate,East,Massachusetts,Lawrence,2017-12-30,2014-12-30,2017-09-10,111,369.0,0.3,4,1055.69,-221.05,263.92,-20.94,Repeat Customer,0,0.0,100.08,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,38.48,435,Long Tail
GB-14575,Giulietta Baptist,Consumer,South,Virginia,Arlington,2017-12-30,2015-06-12,2017-12-17,13,92.0,0.14,5,4716.29,1135.84,943.26,24.08,Repeat Customer,1,544.38,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,38.4,436,Long Tail
MS-17830,Melanie Seite,Consumer,East,Maryland,Baltimore,2017-12-30,2014-01-09,2016-10-04,452,375.0,1.21,4,370.35,19.43,92.59,5.25,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,38.39,437,Long Tail
CS-11860,Cari Schnelling,Consumer,East,New York,New York City,2017-12-30,2014-05-02,2017-07-21,162,294.0,0.55,6,537.63,105.83,89.61,19.68,Loyal Customer,0,0.0,21.3,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,38.14,438,Long Tail
TH-21550,Tracy Hopkins,Home Office,South,North Carolina,Burlington,2017-12-30,2014-04-05,2017-10-19,72,162.0,0.44,7,4234.1,-571.97,604.87,-13.51,Loyal Customer,1,1633.19,394.48,314.01,Growing,25,Low Risk,At Risk,0,0,Light-touch nurture,38.11,439,Long Tail
DC-12850,Dan Campbell,Consumer,Central,Michigan,Roseville,2017-12-30,2014-07-05,2017-11-23,37,109.0,0.34,9,3336.17,-1441.63,370.69,-43.21,Loyal Customer,1,4.36,2439.44,-99.82,Sharp Decline,30,Low Risk,Watch,0,1,Light-touch nurture,38.04,440,Long Tail
DB-13060,Dave Brooks,Consumer,Central,Illinois,Skokie,2017-12-30,2014-03-01,2017-12-14,16,173.0,0.09,7,4531.65,473.03,647.38,10.44,Loyal Customer,1,457.18,323.98,41.11,Growing,5,Healthy,Active,0,0,Maintain relationship,38.03,441,Long Tail
LW-16990,Lindsay Williams,Corporate,West,California,San Francisco,2017-12-30,2016-05-05,2017-11-27,33,86.0,0.38,6,3230.31,662.83,538.38,20.52,Loyal Customer,2,732.28,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,37.98,442,Long Tail
MH-17455,Mark Hamilton,Consumer,Central,Illinois,Chicago,2017-12-30,2014-07-11,2017-10-06,85,177.0,0.48,8,2456.18,484.77,307.02,19.74,Loyal Customer,1,309.49,130.6,136.98,Growing,20,Low Risk,At Risk,0,0,Light-touch nurture,37.92,443,Long Tail
TP-21130,Theone Pippenger,Consumer,Central,Michigan,Detroit,2017-12-30,2015-04-14,2017-12-22,8,98.0,0.08,9,4454.06,1129.13,494.9,25.35,Loyal Customer,2,2834.98,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,37.89,444,Long Tail
PK-18910,Paul Knutson,Home Office,East,Pennsylvania,Philadelphia,2017-12-30,2014-04-04,2016-09-03,483,662.0,0.73,2,1441.15,-798.71,720.58,-55.42,Repeat Customer,0,0.0,0.0,,Stable,50,Medium Risk,Churned,1,0,Monitor and re-engage,37.88,445,Long Tail
JO-15145,Jack O'Briant,Corporate,West,Washington,Seattle,2017-12-30,2014-01-06,2017-11-03,57,175.0,0.33,9,3254.95,581.4,361.66,17.86,Loyal Customer,2,670.87,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,37.83,446,Long Tail
KM-16720,Kunst Miller,Consumer,East,Massachusetts,Lowell,2017-12-30,2014-03-30,2017-12-02,28,75.0,0.37,8,4909.47,745.77,613.68,15.19,Loyal Customer,1,1271.17,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,37.77,447,Long Tail
VG-21805,Vivek Grady,Corporate,East,New Jersey,Lakewood,2017-12-30,2014-09-22,2017-03-19,286,273.0,1.05,5,427.37,-52.33,85.47,-12.25,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,37.75,448,Long Tail
VM-21835,Vivian Mathis,Consumer,East,New Hampshire,Nashua,2017-12-30,2014-03-22,2017-09-04,117,270.0,0.43,5,380.69,116.64,76.14,30.64,Repeat Customer,0,0.0,14.82,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,37.68,449,Long Tail
LC-17050,Liz Carlisle,Consumer,Central,Texas,Dallas,2017-12-30,2014-01-31,2017-11-06,54,258.0,0.21,5,2095.06,86.78,419.01,4.14,Repeat Customer,1,30.56,298.0,-89.74,Sharp Decline,35,Low Risk,Watch,0,1,Light-touch nurture,37.65,450,Long Tail
AH-10075,Adam Hart,Corporate,South,Georgia,Atlanta,2017-12-30,2014-11-16,2017-11-26,34,87.0,0.39,10,3250.34,281.19,325.03,8.65,Loyal Customer,2,1182.82,199.49,492.92,Growing,15,Healthy,Watch,0,0,Maintain relationship,37.63,451,Long Tail
BB-10990,Barry Blumstein,Corporate,West,California,Inglewood,2017-12-30,2014-07-27,2017-09-16,105,246.0,0.43,5,744.34,11.58,148.87,1.56,Repeat Customer,0,0.0,14.8,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,37.63,451,Long Tail
GT-14635,Grant Thornton,Corporate,South,North Carolina,Burlington,2017-12-30,2014-06-06,2017-11-04,56,374.0,0.15,3,9351.21,-4108.66,3117.07,-43.94,Repeat Customer,1,8167.42,0.0,,New or Reactivated,15,Healthy,Watch,0,0,Maintain relationship,37.49,452,Long Tail
SC-20380,Shahid Collister,Consumer,South,North Carolina,Burlington,2017-12-30,2014-03-01,2017-11-30,30,108.0,0.28,9,5992.54,236.66,665.84,3.95,Loyal Customer,1,2165.66,89.97,2307.09,Growing,5,Healthy,Active,0,0,Maintain relationship,37.42,453,Long Tail
NZ-18565,Nick Zandusky,Home Office,West,Idaho,Meridian,2017-12-30,2014-08-02,2017-10-06,85,92.0,0.92,9,2488.31,402.42,276.48,16.17,Loyal Customer,1,307.74,151.06,103.72,Growing,20,Low Risk,At Risk,0,0,Light-touch nurture,37.42,453,Long Tail
DM-13345,Denise Monton,Corporate,West,California,San Francisco,2017-12-30,2014-11-03,2017-12-08,22,141.0,0.16,8,4074.47,1319.06,509.31,32.37,Loyal Customer,1,243.58,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,37.41,454,Long Tail
ST-20530,Shui Tom,Consumer,South,Florida,Port Saint Lucie,2017-12-30,2014-02-14,2017-08-27,125,176.0,0.71,7,433.34,84.44,61.91,19.49,Loyal Customer,0,0.0,14.34,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,37.25,455,Long Tail
